700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
700.00,1420.00,40.00,3940.00,205.00,40.00,407.60,251.30,9341.10,700.00,1210.00,3050.00,540.00,920.00,2140.00,170.00
